,Julian Day,Julian Day QC,Latitude,Longitude,Position QC,Pressure,Pressure QC,Temperature Adjusted,Temperature Adjusted QC,Temperature,Temperature QC,Salinity Adjusted,Salinity Adjusted QC,Salinity,Salinity QC,Oxygen,Oxygen QC,Nitrate,Nitrate QC,pH,pH QC,Yearday
203241,2021-10-07 21:09:42.002265856,1,-38.476,40.383,1,35.90999984741211,1.0,12.800485848746199,1.0,12.812000274658203,1.0,34.97447965359632,1.0,34.82899856567383,1.0,268.0054016113281,1.0,3.5860021114349365,1.0,8.077293395996094,1.0,1010.8817361373362
203243,2021-10-07 21:09:42.002265856,1,-38.476,40.383,1,39.90999984741211,1.0,12.773834838977077,1.0,12.78600025177002,1.0,34.97950547885288,1.0,34.83399963378906,1.0,267.19390869140625,1.0,3.465261697769165,1.0,8.075905799865723,1.0,1010.8817361373362
203246,2021-10-07 21:09:42.002265856,1,-38.476,40.383,1,45.90999984741211,1.0,12.74691528716535,1.0,12.760000228881836,1.0,34.98453390695866,1.0,34.8390007019043,1.0,265.06005859375,1.0,3.6272830963134766,1.0,8.072592735290527,1.0,1010.8817361373362
203249,2021-10-07 21:09:42.002265856,1,-38.476,40.383,1,51.90999984741211,1.0,12.713088042992412,1.0,12.72700023651123,1.0,34.98554371763398,1.0,34.84000015258789,1.0,263.582763671875,1.0,3.820199489593506,1.0,8.070009231567383,1.0,1010.8817361373362
203251,2021-10-07 21:09:42.002265856,1,-38.476,40.383,1,55.90999984741211,1.0,12.641541183962763,1.0,12.656000137329102,1.0,34.98655430215362,1.0,34.840999603271484,1.0,262.3747253417969,1.0,4.1448187828063965,1.0,8.0665864944458,1.0,1010.8817361373362
203254,2021-10-07 21:09:42.002265856,1,-38.476,40.383,1,61.90999984741211,1.0,12.573729623228743,1.0,12.58899974822998,1.0,34.98756809488424,1.0,34.84199905395508,1.0,260.9908752441406,1.0,4.236474514007568,1.0,8.064667701721191,1.0,1010.8817361373362
203256,2021-10-07 21:09:42.002265856,1,-38.476,40.383,1,65.91000366210938,1.0,12.472268656630659,1.0,12.48799991607666,1.0,34.98556617125015,1.0,34.84000015258789,1.0,260.2449645996094,1.0,4.431022644042969,1.0,8.062418937683105,1.0,1010.8817361373362
203259,2021-10-07 21:09:42.002265856,1,-38.476,40.383,1,71.91000366210938,1.0,12.376415462110964,1.0,12.392999649047852,1.0,34.989596306691666,1.0,34.84400177001953,1.0,258.73101806640625,1.0,4.784554481506348,1.0,8.059442520141602,1.0,1010.8817361373362
203261,2021-10-07 21:09:42.002265856,1,-38.476,40.383,1,75.91000366210938,1.0,12.34887399703797,1.0,12.366000175476074,1.0,34.99060689286923,1.0,34.845001220703125,1.0,256.8979797363281,1.0,5.363705635070801,1.0,8.056497573852539,1.0,1010.8817361373362
203264,2021-10-07 21:09:42.002265856,1,-38.476,40.383,1,81.91000366210938,1.0,12.186326620687797,1.0,12.204000473022461,1.0,34.982573343668726,1.0,34.83700180053711,1.0,255.4047393798828,1.0,6.068970680236816,1.0,8.048723220825195,1.0,1010.8817361373362
203266,2021-10-07 21:09:42.002265856,1,-38.476,40.383,1,85.91000366210938,1.0,12.17380625859658,1.0,12.192000389099121,1.0,34.982575712647844,1.0,34.83700180053711,1.0,254.47731018066406,1.0,6.21675968170166,1.0,8.048124313354492,1.0,1010.8817361373362
203269,2021-10-07 21:09:42.002265856,1,-38.476,40.383,1,91.91000366210938,1.0,11.95348036950458,1.0,11.972000122070312,1.0,34.96650104161778,1.0,34.82099914550781,1.0,252.53094482421875,1.0,7.455769062042236,1.0,8.03841495513916,1.0,1010.8817361373362
203271,2021-10-07 21:09:42.002265856,1,-38.476,40.383,1,95.91000366210938,1.0,11.788584992640667,1.0,11.807000160217285,1.0,34.941387649728554,1.0,34.79600143432617,1.0,252.09634399414062,1.0,7.904627323150635,1.0,8.034859657287598,1.0,1010.8817361373362
203274,2021-10-07 21:09:42.002265856,1,-38.476,40.383,1,101.91000366210938,1.0,11.583337277182077,1.0,11.60200023651123,1.0,34.922300548817766,1.0,34.777000427246094,1.0,251.79119873046875,1.0,8.434635162353516,1.0,8.030427932739258,1.0,1010.8817361373362
203279,2021-10-07 21:09:42.002265856,1,-38.476,40.383,1,111.91000366210938,1.0,11.674994007532389,1.0,11.696000099182129,1.0,34.97053446197148,1.0,34.82500076293945,1.0,247.2735595703125,1.0,8.942456245422363,1.0,8.026461601257324,1.0,1010.8817361373362
203284,2021-10-07 21:09:42.002265856,1,-38.476,40.383,1,121.91000366210938,1.0,11.264161288803965,1.0,11.28499984741211,1.0,34.916285464869574,1.0,34.770999908447266,1.0,246.8986358642578,1.0,10.026999473571777,1.0,8.01740550994873,1.0,1010.8817361373362
203289,2021-10-07 21:09:42.002265856,1,-38.476,40.383,1,131.91000366210938,1.0,10.959142828266103,1.0,10.979999542236328,1.0,34.868065814256575,1.0,34.722999572753906,1.0,246.18450927734375,1.0,10.799098014831543,1.0,8.011985778808594,1.0,1010.8817361373362
203294,2021-10-07 21:09:42.002265856,1,-38.476,40.383,1,141.91000366210938,1.0,10.611047631594134,1.0,10.631999969482422,1.0,34.82687952694727,1.0,34.68199920654297,1.0,243.3055877685547,1.0,11.980870246887207,1.0,7.9995880126953125,1.0,1010.8817361373362
203299,2021-10-07 21:09:42.002265856,1,-38.476,40.383,1,151.91000366210938,1.0,10.492959197724185,1.0,10.515000343322754,1.0,34.82688715220702,1.0,34.68199920654297,1.0,240.00852966308594,1.0,12.682269096374512,1.0,7.993007183074951,1.0,1010.8817361373362
203303,2021-10-07 21:09:42.002265856,1,-38.476,40.383,1,159.91000366210938,1.0,10.500678087219086,1.0,10.52400016784668,1.0,34.842970683371746,1.0,34.698001861572266,1.0,236.83139038085938,1.0,12.787796974182129,1.0,7.989266395568848,1.0,1010.8817361373362
203309,2021-10-07 21:09:42.002265856,1,-38.476,40.383,1,171.91000366210938,1.0,10.479791943032883,1.0,10.505000114440918,1.0,34.8670902401914,1.0,34.72200012207031,1.0,232.60267639160156,1.0,13.157974243164062,1.0,7.983460426330566,1.0,1010.8817361373362
203313,2021-10-07 21:09:42.002265856,1,-38.476,40.383,1,179.91000366210938,1.0,10.477461758396625,1.0,10.503999710083008,1.0,34.886187200782985,1.0,34.74100112915039,1.0,229.5189666748047,1.0,13.481505393981934,1.0,7.978655815124512,1.0,1010.8817361373362
203318,2021-10-07 21:09:42.002265856,1,-38.476,40.383,1,189.91000366210938,1.0,10.437157130348286,1.0,10.46500015258789,1.0,34.894233333776285,1.0,34.749000549316406,1.0,228.46551513671875,1.0,13.758390426635742,1.0,7.97756814956665,1.0,1010.8817361373362
203324,2021-10-07 21:09:42.002265856,1,-38.476,40.383,1,201.91000366210938,1.0,10.410692326041818,1.0,10.4399995803833,1.0,34.89725655940659,1.0,34.75199890136719,1.0,227.26190185546875,1.0,13.995377540588379,1.0,7.976083278656006,1.0,1010.8817361373362
203329,2021-10-07 21:09:42.002265856,1,-38.476,40.383,1,211.91000366210938,1.0,10.36156606580217,1.0,10.392000198364258,1.0,34.897261096370144,1.0,34.75199890136719,1.0,226.30712890625,1.0,13.945205688476562,1.0,7.974236965179443,1.0,1010.8817361373362
203334,2021-10-07 21:09:42.002265856,1,-38.476,40.383,1,221.91000366210938,1.0,10.275468201863875,1.0,10.307000160217285,1.0,34.899277772230185,1.0,34.75400161743164,1.0,224.6648712158203,1.0,14.573531150817871,1.0,7.970377445220947,1.0,1010.8817361373362
203338,2021-10-07 21:09:42.002265856,1,-38.476,40.383,1,229.91000366210938,1.0,10.074240035158732,1.0,10.105999946594238,1.0,34.879186409786314,1.0,34.73400115966797,1.0,224.73687744140625,1.0,14.909224510192871,1.0,7.966920852661133,1.0,1010.8817361373362
203344,2021-10-07 21:09:42.002265856,1,-38.476,40.383,1,241.91000366210938,1.0,9.766167587756147,1.0,9.79800033569336,1.0,34.83699353009222,1.0,34.69200134277344,1.0,226.96176147460938,1.0,15.488785743713379,1.0,7.963397026062012,1.0,1010.8817361373362
203348,2021-10-07 21:09:42.002265856,1,-38.476,40.383,1,249.91000366210938,1.0,9.72546244051005,1.0,9.758000373840332,1.0,34.82895606918811,1.0,34.683998107910156,1.0,227.19886779785156,1.0,15.664813995361328,1.0,7.963221073150635,1.0,1010.8817361373362
203353,2021-10-07 21:09:42.002265856,1,-38.476,40.383,1,259.9100036621094,1.0,9.639653218726746,1.0,9.67300033569336,1.0,34.81891611702788,1.0,34.67399978637695,1.0,226.97039794921875,1.0,15.779058456420898,1.0,7.963089466094971,1.0,1010.8817361373362
203359,2021-10-07 21:09:42.002265856,1,-38.476,40.383,1,271.9100036621094,1.0,9.559520784483936,1.0,9.593999862670898,1.0,34.813898510125846,1.0,34.66899871826172,1.0,226.84825134277344,1.0,16.312204360961914,1.0,7.960278034210205,1.0,1010.8817361373362
203364,2021-10-07 21:09:42.002265856,1,-38.476,40.383,1,281.9100036621094,1.0,9.19008642241574,1.0,9.223999977111816,1.0,34.76166054920777,1.0,34.617000579833984,1.0,228.31619262695312,1.0,16.73854637145996,1.0,7.956372261047363,1.0,1010.8817361373362
203368,2021-10-07 21:09:42.002265856,1,-38.476,40.383,1,289.9100036621094,1.0,9.09747550957083,1.0,9.131999969482422,1.0,34.756640568159,1.0,34.61199951171875,1.0,227.7445526123047,1.0,17.209136962890625,1.0,7.953685283660889,1.0,1010.8817361373362
203374,2021-10-07 21:09:42.002265856,1,-38.476,40.383,1,301.9100036621094,1.0,8.992562891457162,1.0,9.027999877929688,1.0,34.74559790052766,1.0,34.60100173950195,1.0,226.7572021484375,1.0,17.476160049438477,1.0,7.952058792114258,1.0,1010.8817361373362
203379,2021-10-07 21:09:42.002265856,1,-38.476,40.383,1,311.9100036621094,1.0,8.7822717540828,1.0,8.817999839782715,1.0,34.72651443996886,1.0,34.582000732421875,1.0,226.30850219726562,1.0,18.229707717895508,1.0,7.9482502937316895,1.0,1010.8817361373362
203384,2021-10-07 21:09:42.002265856,1,-38.476,40.383,1,321.9100036621094,1.0,8.62584275387843,1.0,8.661999702453613,1.0,34.70943949820393,1.0,34.564998626708984,1.0,226.0430908203125,1.0,18.66217613220215,1.0,7.945662975311279,1.0,1010.8817361373362
203388,2021-10-07 21:09:42.002265856,1,-38.476,40.383,1,329.9100036621094,1.0,8.53631320173153,1.0,8.572999954223633,1.0,34.70241245929358,1.0,34.55799865722656,1.0,225.45013427734375,1.0,18.85671043395996,1.0,7.943536281585693,1.0,1010.8817361373362
203394,2021-10-07 21:09:42.002265856,1,-38.476,40.383,1,341.9100036621094,1.0,8.413380552298243,1.0,8.451000213623047,1.0,34.69940895878644,1.0,34.55500030517578,1.0,222.0733642578125,1.0,19.306337356567383,1.0,7.938421249389648,1.0,1010.8817361373362
203399,2021-10-07 21:09:42.002265856,1,-38.476,40.383,1,351.9100036621094,1.0,8.203197937744884,1.0,8.241000175476074,1.0,34.67932147404843,1.0,34.53499984741211,1.0,222.07725524902344,1.0,19.974584579467773,1.0,7.934328556060791,1.0,1010.8817361373362
203404,2021-10-07 21:09:42.002265856,1,-38.476,40.383,1,361.9100036621094,1.0,8.041841820993838,1.0,8.079999923706055,1.0,34.66325729874568,1.0,34.51900100708008,1.0,221.86965942382812,1.0,20.26112937927246,1.0,7.930197238922119,1.0,1010.8817361373362
203414,2021-10-07 21:09:42.002265856,1,-38.476,40.383,1,381.9100036621094,1.0,7.871459776959468,1.0,7.910999774932861,1.0,34.64921243768305,1.0,34.505001068115234,1.0,220.86181640625,1.0,20.926015853881836,1.0,7.925821781158447,1.0,1010.8817361373362
203423,2021-10-07 21:09:42.002265856,1,-38.476,40.383,1,399.9100036621094,1.0,7.776984984202495,1.0,7.817999839782715,1.0,34.64219850422518,1.0,34.49800109863281,1.0,219.315673828125,1.0,21.398040771484375,1.0,7.921901702880859,1.0,1010.8817361373362
203448,2021-10-07 21:09:42.002265856,1,-38.476,40.383,1,449.9100036621094,1.0,7.4966072915288455,1.0,7.541999816894531,1.0,34.65130879806939,1.0,34.50699996948242,1.0,209.48385620117188,1.0,23.060997009277344,1.0,7.91157341003418,1.0,1010.8817361373362
203474,2021-10-07 21:09:42.002265856,1,-38.476,40.383,1,501.9100036621094,1.0,6.711381568606615,1.0,6.757999897003174,1.0,34.581050886877826,1.0,34.4370002746582,1.0,210.1216583251953,1.0,25.068389892578125,1.0,7.8988847732543945,1.0,1010.8817361373362
203498,2021-10-07 21:09:42.002265856,1,-38.476,40.383,1,549.9099731445312,1.0,6.120861503662896,1.0,6.169000148773193,1.0,34.53691875389509,1.0,34.393001556396484,1.0,211.54876708984375,1.0,26.581201553344727,1.0,7.893512725830078,1.0,1010.8817361373362
203523,2021-10-07 21:09:42.002265856,1,-38.476,40.383,1,599.9099731445312,1.0,5.810782409577206,1.0,5.861999988555908,1.0,34.52594353449258,1.0,34.38199996948242,1.0,209.55010986328125,1.0,27.317447662353516,1.0,7.891017436981201,1.0,1010.8817361373362
203549,2021-10-07 21:09:42.002265856,1,-38.476,40.383,1,651.9099731445312,1.0,5.193571296472127,1.0,5.245999813079834,1.0,34.49490450719578,1.0,34.35100173950195,1.0,211.44020080566406,1.0,28.409870147705078,1.0,7.886579990386963,1.0,1010.8817361373362
203574,2021-10-07 21:09:42.002265856,1,-38.476,40.383,1,701.9099731445312,1.0,4.765648146051312,1.0,4.820000171661377,1.0,34.48696840905552,1.0,34.34299850463867,1.0,209.06219482421875,1.0,29.77873420715332,1.0,7.880974292755127,1.0,1010.8817361373362
203598,2021-10-07 21:09:42.002265856,1,-38.476,40.383,1,749.9099731445312,1.0,4.547715864322063,1.0,4.605000019073486,1.0,34.49715589922693,1.0,34.35300064086914,1.0,202.78749084472656,1.0,30.515628814697266,1.0,7.873928546905518,1.0,1010.8817361373362
203624,2021-10-07 21:09:42.002265856,1,-38.476,40.383,1,801.9099731445312,1.0,4.350438582986969,1.0,4.410999774932861,1.0,34.50836008987884,1.0,34.36399841308594,1.0,199.04713439941406,1.0,31.07948112487793,1.0,7.86605978012085,1.0,1010.8817361373362
203649,2021-10-07 21:09:42.002265856,1,-38.476,40.383,1,851.9099731445312,1.0,4.206711981467865,1.0,4.270999908447266,1.0,34.5507362605402,1.0,34.40599822998047,1.0,188.54591369628906,1.0,32.0341682434082,1.0,7.854902744293213,1.0,1010.8817361373362
203674,2021-10-07 21:09:42.002265856,1,-38.476,40.383,1,901.9099731445312,1.0,4.002796194440868,1.0,4.070000171661377,1.0,34.56900424662294,1.0,34.42399978637695,1.0,183.45333862304688,1.0,32.507266998291016,1.0,7.849179267883301,1.0,1010.8817361373362
203699,2021-10-07 21:09:42.002265856,1,-38.476,40.383,1,951.9099731445312,1.0,3.7851751931183086,1.0,3.8550000190734863,1.0,34.58225846128814,1.0,34.4370002746582,1.0,180.2119140625,1.0,33.06661605834961,1.0,7.842978000640869,1.0,1010.8817361373362
203713,2021-10-07 21:09:42.002265856,1,-38.476,40.383,1,999.3099975585938,1.0,3.674500632989942,1.0,3.747499942779541,1.0,34.5975130014198,1.0,34.45199966430664,1.0,175.4351348876953,1.0,33.56877136230469,1.0,7.841399192810059,1.0,1010.8817361373362
203714,2021-10-07 21:09:42.002265856,1,-38.476,40.383,1,1048.7100830078125,1.0,3.5721122041744935,1.0,3.6486001014709473,1.0,34.62387073878226,1.0,34.47800064086914,1.0,171.65972900390625,1.0,33.7828369140625,1.0,7.837470531463623,1.0,1010.8817361373362
203715,2021-10-07 21:09:42.002265856,1,-38.476,40.383,1,1099.31005859375,1.0,3.4439546375683143,1.0,3.523900032043457,1.0,34.6633050155947,1.0,34.516998291015625,1.0,167.1785430908203,1.0,33.86404800415039,1.0,7.835123538970947,1.0,1010.8817361373362
203716,2021-10-07 21:09:42.002265856,1,-38.476,40.383,1,1149.510009765625,1.0,3.341749101145943,1.0,3.4251999855041504,1.0,34.69368292756578,1.0,34.547000885009766,1.0,165.31936645507812,1.0,33.82476043701172,1.0,7.834718227386475,1.0,1010.8817361373362
203717,2021-10-07 21:09:42.002265856,1,-38.476,40.383,1,1199.81005859375,1.0,3.27496840086155,1.0,3.3620998859405518,1.0,34.71098986942471,1.0,34.56399917602539,1.0,164.9634552001953,1.0,33.90296173095703,1.0,7.8341965675354,1.0,1010.8817361373362
203718,2021-10-07 21:09:42.002265856,1,-38.476,40.383,1,1249.010009765625,1.0,3.1664802941454546,1.0,3.256700038909912,1.0,34.723285391594885,1.0,34.57600021362305,1.0,165.5821075439453,1.0,33.81986999511719,1.0,7.835698127746582,1.0,1010.8817361373362
203719,2021-10-07 21:09:42.002265856,1,-38.476,40.383,1,1299.510009765625,1.0,3.062832143219625,1.0,3.156399965286255,1.0,34.748655911701825,1.0,34.60100173950195,1.0,166.44027709960938,1.0,33.474609375,1.0,7.83798885345459,1.0,1010.8817361373362
203720,2021-10-07 21:09:42.002265856,1,-38.476,40.383,1,1349.31005859375,1.0,2.955449169949327,1.0,3.0522000789642334,1.0,34.771980552665426,1.0,34.624000549316406,1.0,168.03311157226562,1.0,33.14844512939453,1.0,7.84209680557251,1.0,1010.8817361373362
203721,2021-10-07 21:09:42.002265856,1,-38.476,40.383,1,1399.6099853515625,1.0,2.8994341540481674,1.0,2.9999001026153564,1.0,34.78926554345443,1.0,34.64099884033203,1.0,169.9964599609375,1.0,32.895263671875,1.0,7.845890998840332,1.0,1010.8817361373362
203722,2021-10-07 21:09:42.002265856,1,-38.476,40.383,1,1449.010009765625,1.0,2.795773584671389,1.0,2.8993000984191895,1.0,34.8065343406608,1.0,34.65800094604492,1.0,172.94915771484375,1.0,32.454811096191406,1.0,7.851294994354248,1.0,1010.8817361373362
203723,2021-10-07 21:09:42.002265856,1,-38.476,40.383,1,1499.1099853515625,1.0,2.7517030836475467,1.0,2.8589999675750732,1.0,34.81876849959676,1.0,34.66999816894531,1.0,175.19175720214844,1.0,32.108558654785156,1.0,7.853978633880615,1.0,1010.8817361373362
203724,2021-10-07 21:09:42.002265856,1,-38.476,40.383,1,1549.010009765625,1.0,2.7301060438784783,1.0,2.841599941253662,1.0,34.84401255886381,1.0,34.69499969482422,1.0,176.86483764648438,1.0,31.50839614868164,1.0,7.860597133636475,1.0,1010.8817361373362
203725,2021-10-07 21:09:42.002265856,1,-38.476,40.383,1,1599.31005859375,1.0,2.6980767878383833,1.0,2.8136000633239746,1.0,34.861187591844775,1.0,34.71200180053711,1.0,179.36061096191406,1.0,31.140344619750977,1.0,7.865863800048828,1.0,1010.8817361373362
203726,2021-10-07 21:09:42.002265856,1,-38.476,40.383,1,1649.7100830078125,1.0,2.6572302278257567,1.0,2.776700019836426,1.0,34.879363354649364,1.0,34.72999954223633,1.0,182.52378845214844,1.0,30.51798439025879,1.0,7.873234272003174,1.0,1010.8817361373362
203727,2021-10-07 21:09:42.002265856,1,-38.476,40.383,1,1699.7100830078125,1.0,2.6284368284532165,1.0,2.7518999576568604,1.0,34.88849598793437,1.0,34.73899841308594,1.0,184.81263732910156,1.0,30.13411521911621,1.0,7.876220226287842,1.0,1010.8817361373362
203728,2021-10-07 21:09:42.002265856,1,-38.476,40.383,1,1749.2100830078125,1.0,2.608340106579864,1.0,2.7358999252319336,1.0,34.89763159937762,1.0,34.74800109863281,1.0,187.24258422851562,1.0,29.868927001953125,1.0,7.878777503967285,1.0,1010.8817361373362
203729,2021-10-07 21:09:42.002265856,1,-38.476,40.383,1,1798.7100830078125,1.0,2.582174199331532,1.0,2.7137999534606934,1.0,34.9097292165806,1.0,34.7599983215332,1.0,189.4400177001953,1.0,29.451066970825195,1.0,7.882452487945557,1.0,1010.8817361373362
203730,2021-10-07 21:09:42.002265856,1,-38.476,40.383,1,1848.6099853515625,1.0,2.561709890726228,1.0,2.697499990463257,1.0,34.91777647594515,1.0,34.768001556396484,1.0,191.5196990966797,1.0,29.01512336730957,1.0,7.886298656463623,1.0,1010.8817361373362
203731,2021-10-07 21:09:42.002265856,1,-38.476,40.383,1,1898.7100830078125,1.0,2.522200316627129,1.0,2.661900043487549,1.0,34.925819925319324,1.0,34.7760009765625,1.0,193.86634826660156,1.0,28.815690994262695,1.0,7.8884806632995605,1.0,1010.8817361373362
203732,2021-10-07 21:09:42.002265856,1,-38.476,40.383,1,1949.31005859375,1.0,2.4895998921972606,1.0,2.6333999633789062,1.0,34.93587203070464,1.0,34.7859992980957,1.0,195.89840698242188,1.0,28.35906410217285,1.0,7.8939900398254395,1.0,1010.8817361373362
203740,2021-10-17 21:32:12.002299648,1,-39.43,39.485,1,5.75,1.0,13.206254155329702,1.0,13.21500015258789,1.0,35.03583664196321,1.0,34.88999938964844,1.0,263.1141357421875,1.0,2.8044230937957764,1.0,8.073295593261719,1.0,1020.8973611377274
203742,2021-10-17 21:32:12.002299648,1,-39.43,39.485,1,9.75,1.0,13.207702417380965,1.0,13.217000007629395,1.0,35.035832457053736,1.0,34.88999938964844,1.0,263.1770324707031,1.0,2.781342029571533,1.0,8.073761940002441,1.0,1020.8973611377274
203745,2021-10-17 21:32:12.002299648,1,-39.43,39.485,1,15.75,1.0,13.20985280387467,1.0,13.220000267028809,1.0,35.03679400108147,1.0,34.89099884033203,1.0,263.15362548828125,1.0,2.8515284061431885,1.0,8.074058532714844,1.0,1020.8973611377274
203747,2021-10-17 21:32:12.002299648,1,-39.43,39.485,1,19.75,1.0,13.20932377402308,1.0,13.220000267028809,1.0,35.03576036132178,1.0,34.88999938964844,1.0,263.0765075683594,1.0,2.820726156234741,1.0,8.0742769241333,1.0,1020.8973611377274
203750,2021-10-17 21:32:12.002299648,1,-39.43,39.485,1,25.75,1.0,13.208494444776795,1.0,13.220000267028809,1.0,35.03577303614446,1.0,34.88999938964844,1.0,263.0042724609375,1.0,2.964203357696533,1.0,8.074277877807617,1.0,1020.8973611377274
203752,2021-10-17 21:32:12.002299648,1,-39.43,39.485,1,29.75,1.0,13.208940753624924,1.0,13.220999717712402,1.0,35.03578313473549,1.0,34.88999938964844,1.0,262.87725830078125,1.0,2.958524227142334,1.0,8.07461929321289,1.0,1020.8973611377274
